Startdatum,Enddatum,Ort,Anzahl der Waldbrände,Jahreszeit,Dauer,avgtemp_c,maxwind_kph,totalprecip_mm,avghumidity,Waldfläche in Hektar
2011-02-01,2011-02-28,Mecklenburg-Vorpommern,0,4,28,-0.4535714285714284,27.89285714285714,1.5714285714285714,83.35714285714286,490225
2011-02-01,2011-02-28,Niedersachsen,1,4,28,-0.2678571428571428,24.246428571428574,1.8964285714285711,89.53571428571429,1014470
2011-02-01,2011-02-28,Nordrhein-Westfalen,0,4,28,2.95,21.22857142857143,1.6896428571428572,85.46428571428571,849507
2011-02-01,2011-02-28,Rheinland-Pfalz,0,4,28,2.125,14.0,1.0321428571428573,89.03571428571429,805440
2011-02-01,2011-02-28,Saarland,0,4,28,1.7,14.078571428571433,1.082142857142857,90.32142857142856,85623
2011-02-01,2011-02-28,Sachsen,0,4,28,-1.6035714285714282,17.982142857142858,0.6714285714285714,85.46428571428571,495184
2011-02-01,2011-02-28,Sachsen-Anhalt,0,4,28,-0.175,19.68928571428572,0.5428571428571428,83.57142857142857,456545
2011-02-01,2011-02-28,Schleswig-Holstein,0,4,28,0.0249999999999999,28.9,1.667857142857143,90.71428571428572,162014
2011-02-01,2011-02-28,Thuringen,0,4,28,-0.8285714285714286,16.085714285714282,0.5285714285714286,84.89285714285714,527936
2011-03-01,2011-03-31,Baden-Wurttemberg,0,1,31,6.451612903225806,14.13225806451613,0.8032258064516129,77.25806451612904,1352564
2011-03-01,2011-03-31,Bayern,8,1,31,2.8774193548387097,12.148387096774195,2.309032258064516,80.61290322580645,2487176
2011-03-01,2011-03-31,Berlin,0,1,31,4.490322580645161,15.461290322580645,0.7838709677419355,77.35483870967742,15752
2011-03-01,2011-03-31,Brandenburg,15,1,31,4.554838709677419,16.91290322580645,0.5741935483870967,77.3225806451613,1030796
2011-03-01,2011-03-31,Bremen,0,1,31,4.6322580645161295,17.129032258064516,0.3999999999999999,79.29032258064517,461
2011-03-01,2011-03-31,Hamburg,0,1,31,3.958064516129032,18.500000000000004,0.5032258064516129,80.48387096774194,4016
2011-03-01,2011-03-31,Hessen,4,1,31,6.283870967741936,13.248387096774191,0.8580645161290322,78.2258064516129,839306
2011-03-01,2011-03-31,Mecklenburg-Vorpommern,1,1,31,3.412903225806452,21.574193548387093,0.6612903225806451,81.83870967741936,490225
2011-03-01,2011-03-31,Niedersachsen,18,1,31,3.903225806451613,17.938709677419357,0.3999999999999999,80.03225806451613,1014470
2011-03-01,2011-03-31,Nordrhein-Westfalen,1,1,31,5.73225806451613,16.138709677419357,0.5709677419354838,78.80645161290323,849507
2011-03-01,2011-03-31,Rheinland-Pfalz,2,1,31,6.20322580645161,16.312903225806455,0.5225806451612904,77.90322580645162,805440
2011-03-01,2011-03-31,Saarland,0,1,31,5.719354838709676,16.935483870967737,0.5225806451612903,77.16129032258064,85623
2011-03-01,2011-03-31,Sachsen,8,1,31,4.354838709677419,15.425806451612903,0.8451612903225807,76.64516129032258,495184
2011-03-01,2011-03-31,Sachsen-Anhalt,3,1,31,4.793548387096774,16.687096774193545,0.5032258064516129,75.6774193548387,456545
2011-03-01,2011-03-31,Schleswig-Holstein,0,1,31,3.2967741935483867,22.05161290322581,0.8806451612903226,84.06451612903226,162014
2011-03-01,2011-03-31,Thuringen,2,1,31,3.9096774193548383,14.170967741935485,0.4,77.25806451612904,527936
2011-04-01,2011-04-30,Baden-Wurttemberg,12,1,30,12.56,12.486666666666668,0.4533333333333332,66.93333333333334,1352564
2011-04-01,2011-04-30,Bayern,22,1,30,8.933333333333334,12.743333333333332,1.520333333333333,74.93333333333334,2487176
2011-04-01,2011-04-30,Berlin,0,1,30,12.13,17.68333333333333,0.9,66.43333333333334,15752
2011-04-01,2011-04-30,Brandenburg,27,1,30,12.086666666666666,17.963333333333335,1.1133333333333333,70.03333333333333,1030796
2011-04-01,2011-04-30,Bremen,0,1,30,11.71,18.906666666666663,0.4766666666666666,73.36666666666666,461
2011-04-01,2011-04-30,Hamburg,0,1,30,11.323333333333334,20.10666666666667,0.36,74.66666666666667,4016
2011-04-01,2011-04-30,Hessen,18,1,30,12.289999999999996,11.643333333333333,0.7433333333333334,69.13333333333334,839306
2011-04-01,2011-04-30,Mecklenburg-Vorpommern,8,1,30,10.236666666666666,22.14666666666665,0.9566666666666668,76.13333333333334,490225
2011-04-01,2011-04-30,Niedersachsen,17,1,30,11.133333333333333,19.36,0.69,74.0,1014470
2011-04-01,2011-04-30,Nordrhein-Westfalen,17,1,30,12.453333333333337,16.013333333333335,0.9933333333333334,70.9,849507
2011-04-01,2011-04-30,Rheinland-Pfalz,21,1,30,12.43,13.2,0.3766666666666666,67.6,805440
2011-04-01,2011-04-30,Saarland,0,1,30,11.893333333333336,13.84333333333333,0.6033333333333334,66.3,85623
2011-04-01,2011-04-30,Sachsen,20,1,30,11.103333333333332,17.089999999999996,1.5403333333333336,71.83333333333333,495184
2011-04-01,2011-04-30,Sachsen-Anhalt,10,1,30,12.079999999999997,16.940000000000005,0.9266666666666667,70.1,456545
2011-04-01,2011-04-30,Schleswig-Holstein,0,1,30,9.86,21.986666666666668,0.1866666666666666,76.9,162014
2011-04-01,2011-04-30,Thuringen,5,1,30,11.103333333333332,16.006666666666668,0.7633333333333334,68.43333333333334,527936
2011-05-01,2011-05-31,Baden-Wurttemberg,20,1,31,15.506451612903223,13.667741935483877,0.896774193548387,68.80645161290323,1352564
2011-05-01,2011-05-31,Bayern,25,1,31,11.900000000000002,11.59032258064516,4.733870967741937,77.64516129032258,2487176
2011-05-01,2011-05-31,Berlin,0,1,31,15.077419354838709,17.84193548387097,0.8935483870967742,62.064516129032256,15752
2011-05-01,2011-05-31,Brandenburg,77,1,31,14.52903225806452,16.98709677419355,1.064516129032258,69.48387096774194,1030796
2011-05-01,2011-05-31,Bremen,0,1,31,13.358064516129032,18.951612903225808,1.5387096774193545,76.19354838709677,461
2011-05-01,2011-05-31,Hamburg,0,1,31,13.132258064516131,18.635483870967743,1.2870967741935486,80.19354838709677,4016
2011-05-01,2011-05-31,Hessen,18,1,31,15.183870967741935,12.203225806451613,0.9548387096774194,72.93548387096774,839306
2011-05-01,2011-05-31,Mecklenburg-Vorpommern,17,1,31,12.683870967741935,20.32580645161291,1.6558064516129034,77.61290322580645,490225
2011-05-01,2011-05-31,Niedersachsen,59,1,31,13.17741935483871,18.40967741935484,1.1032258064516132,79.09677419354838,1014470
2011-05-01,2011-05-31,Nordrhein-Westfalen,21,1,31,14.048387096774194,17.632258064516126,0.9883870967741936,75.41935483870968,849507
2011-05-01,2011-05-31,Rheinland-Pfalz,14,1,31,14.758064516129036,15.154838709677415,0.529032258064516,70.38709677419355,805440
2011-05-01,2011-05-31,Saarland,0,1,31,14.022580645161293,15.751612903225809,0.6290322580645161,68.74193548387096,85623
2011-05-01,2011-05-31,Sachsen,37,1,31,14.061290322580644,15.312903225806451,1.5719354838709676,71.83870967741936,495184
2011-05-01,2011-05-31,Sachsen-Anhalt,38,1,31,14.59677419354839,16.12258064516129,0.6451612903225806,70.29032258064517,456545
2011-05-01,2011-05-31,Schleswig-Holstein,5,1,31,11.806451612903226,21.45483870967741,1.582903225806452,81.0,162014
2011-05-01,2011-05-31,Thuringen,14,1,31,13.309677419354838,15.277419354838711,0.6496774193548386,67.87096774193549,527936
2011-06-01,2011-06-30,Baden-Wurttemberg,1,2,30,17.083333333333336,13.93,3.0826666666666664,80.1,1352564
2011-06-01,2011-06-30,Bayern,10,2,30,14.29,10.64,5.695666666666668,85.5,2487176
2011-06-01,2011-06-30,Berlin,0,2,30,18.536666666666665,18.25,1.7846666666666666,64.96666666666667,15752
2011-06-01,2011-06-30,Brandenburg,83,2,30,17.986666666666665,16.613333333333333,1.895333333333333,71.73333333333333,1030796
2011-06-01,2011-06-30,Bremen,0,2,30,15.863333333333332,17.400000000000002,2.658333333333333,84.9,461
2011-06-01,2011-06-30,Hamburg,0,2,30,15.95333333333333,16.286666666666665,4.544333333333333,85.8,4016
2011-06-01,2011-06-30,Hessen,2,2,30,16.786666666666665,12.79666666666667,2.896666666666667,82.53333333333333,839306
2011-06-01,2011-06-30,Mecklenburg-Vorpommern,6,2,30,15.98,18.176666666666662,3.357,82.4,490225
2011-06-01,2011-06-30,Niedersachsen,21,2,30,16.06666666666667,16.26666666666667,4.284000000000001,84.96666666666667,1014470
2011-06-01,2011-06-30,Nordrhein-Westfalen,2,2,30,16.106666666666666,16.590000000000003,2.676666666666667,83.83333333333333,849507
2011-06-01,2011-06-30,Rheinland-Pfalz,11,2,30,16.443333333333335,15.63,2.62,80.6,805440
2011-06-01,2011-06-30,Saarland,0,2,30,15.75,16.276666666666664,2.78,79.46666666666667,85623
2011-06-01,2011-06-30,Sachsen,22,2,30,17.62333333333333,15.49,1.8396666666666663,73.86666666666666,495184
2011-06-01,2011-06-30,Sachsen-Anhalt,15,2,30,17.93,15.903333333333334,1.8313333333333333,72.7,456545
2011-06-01,2011-06-30,Schleswig-Holstein,0,2,30,14.91333333333333,17.406666666666663,2.1076666666666664,85.33333333333333,162014
2011-06-01,2011-06-30,Thuringen,1,2,30,16.27,15.600000000000003,2.5576666666666665,75.13333333333334,527936
2011-07-01,2011-07-31,Baden-Wurttemberg,4,2,31,16.612903225806452,13.206451612903226,3.3838709677419367,78.83870967741936,1352564
2011-07-01,2011-07-31,Bayern,6,2,31,14.00967741935484,10.848387096774196,4.671290322580643,86.6774193548387,2487176
2011-07-01,2011-07-31,Berlin,0,2,31,17.66129032258064,19.574193548387093,8.415161290322583,74.64516129032258,15752
2011-07-01,2011-07-31,Brandenburg,15,2,31,17.290322580645164,18.151612903225807,7.033548387096774,78.45161290322581,1030796
2011-07-01,2011-07-31,Bremen,0,2,31,15.919354838709674,18.56774193548388,2.588064516129033,85.58064516129032,461
2011-07-01,2011-07-31,Hamburg,0,2,31,16.087096774193547,18.074193548387097,3.2032258064516133,87.93548387096774,4016
2011-07-01,2011-07-31,Hessen,1,2,31,16.290322580645157,12.609677419354838,3.141612903225806,81.74193548387096,839306
2011-07-01,2011-07-31,Mecklenburg-Vorpommern,1,2,31,16.609677419354842,20.60322580645161,5.820967741935484,85.51612903225806,490225
2011-07-01,2011-07-31,Niedersachsen,6,2,31,15.996774193548388,18.12258064516129,2.973548387096774,87.41935483870968,1014470
2011-07-01,2011-07-31,Nordrhein-Westfalen,10,2,31,15.648387096774192,17.083870967741934,2.8432258064516134,85.19354838709677,849507
2011-07-01,2011-07-31,Rheinland-Pfalz,4,2,31,15.906451612903227,14.248387096774197,2.869677419354839,80.96774193548387,805440
2011-07-01,2011-07-31,Saarland,0,2,31,15.164516129032258,15.103225806451617,3.0529032258064515,79.90322580645162,85623
2011-07-01,2011-07-31,Sachsen,7,2,31,16.506451612903223,16.012903225806454,7.126451612903225,79.74193548387096,495184
2011-07-01,2011-07-31,Sachsen-Anhalt,1,2,31,17.235483870967744,17.616129032258065,5.0361290322580645,76.58064516129032,456545
2011-07-01,2011-07-31,Schleswig-Holstein,0,2,31,15.751612903225803,19.612903225806456,4.247741935483871,87.7741935483871,162014
2011-07-01,2011-07-31,Thuringen,0,2,31,15.916129032258064,17.60967741935484,2.353870967741936,76.7741935483871,527936
2011-08-01,2011-08-31,Baden-Wurttemberg,3,2,31,19.1,13.961290322580645,2.1216129032258064,77.12903225806451,1352564
2011-08-01,2011-08-31,Bayern,6,2,31,16.290322580645164,10.777419354838708,3.7403225806451617,82.09677419354838,2487176
2011-08-01,2011-08-31,Berlin,0,2,31,18.658064516129027,17.90967741935484,1.5161290322580645,73.3225806451613,15752
2011-08-01,2011-08-31,Brandenburg,3,2,31,18.49677419354839,16.612903225806452,2.438709677419354,76.25806451612904,1030796
2011-08-01,2011-08-31,Bremen,0,2,31,16.970967741935485,17.41290322580645,4.383870967741935,85.58064516129032,461
2011-08-01,2011-08-31,Hamburg,0,2,31,16.770967741935486,17.041935483870965,5.55967741935484,86.87096774193549,4016
2011-08-01,2011-08-31,Hessen,1,2,31,18.79354838709677,12.551612903225807,2.7419354838709684,80.06451612903226,839306
2011-08-01,2011-08-31,Mecklenburg-Vorpommern,0,2,31,16.97741935483871,20.38064516129032,5.486129032258065,83.70967741935483,490225
2011-08-01,2011-08-31,Niedersachsen,4,2,31,16.958064516129035,17.290322580645157,5.821935483870967,84.83870967741936,1014470
2011-08-01,2011-08-31,Nordrhein-Westfalen,2,2,31,17.299999999999997,16.03870967741935,5.00967741935484,84.41935483870968,849507
2011-08-01,2011-08-31,Rheinland-Pfalz,0,2,31,17.932258064516127,14.803225806451614,3.2109677419354834,81.45161290322581,805440
2011-08-01,2011-08-31,Saarland,0,2,31,17.035483870967745,15.219354838709677,3.970967741935483,81.93548387096774,85623
2011-08-01,2011-08-31,Sachsen,1,2,31,18.4741935483871,13.293548387096772,1.503870967741936,77.06451612903226,495184
2011-08-01,2011-08-31,Sachsen-Anhalt,1,2,31,18.951612903225804,15.529032258064516,2.164516129032258,72.35483870967742,456545
2011-08-01,2011-08-31,Schleswig-Holstein,0,2,31,16.096774193548384,19.380645161290325,5.786129032258065,88.64516129032258,162014
2011-08-01,2011-08-31,Thuringen,2,2,31,17.651612903225807,14.712903225806446,1.943870967741936,73.06451612903226,527936
2011-09-01,2011-09-30,Baden-Wurttemberg,0,3,30,16.593333333333337,12.736666666666666,1.4933333333333334,79.46666666666667,1352564
2011-09-01,2011-09-30,Bayern,1,3,30,13.143333333333333,10.709999999999996,4.3196666666666665,86.76666666666667,2487176
2011-09-01,2011-09-30,Berlin,0,3,30,16.01666666666667,15.563333333333333,1.923333333333333,74.7,15752
2011-09-01,2011-09-30,Brandenburg,2,3,30,15.816666666666665,14.61,1.736666666666667,76.8,1030796
2011-09-01,2011-09-30,Bremen,0,3,30,15.013333333333335,17.68666666666666,1.6166666666666665,84.63333333333334,461
2011-09-01,2011-09-30,Hamburg,0,3,30,14.793333333333337,16.94666666666667,2.056,85.76666666666667,4016
2011-09-01,2011-09-30,Hessen,1,3,30,16.28333333333333,11.48,1.644666666666667,81.76666666666667,839306
2011-09-01,2011-09-30,Mecklenburg-Vorpommern,0,3,30,14.856666666666666,18.973333333333333,1.436666666666667,82.7,490225
2011-09-01,2011-09-30,Niedersachsen,2,3,30,14.863333333333332,16.80333333333333,1.59,83.66666666666667,1014470
2011-09-01,2011-09-30,Nordrhein-Westfalen,2,3,30,15.610000000000005,16.30666666666667,1.446666666666667,84.36666666666666,849507
2011-09-01,2011-09-30,Rheinland-Pfalz,8,3,30,15.820000000000004,14.340000000000002,1.1129999999999998,83.2,805440
2011-09-01,2011-09-30,Saarland,0,3,30,15.096666666666664,15.056666666666668,1.1700000000000002,83.33333333333333,85623
2011-09-01,2011-09-30,Sachsen,1,3,30,15.783333333333337,13.076666666666672,2.772333333333334,77.33333333333333,495184
2011-09-01,2011-09-30,Sachsen-Anhalt,4,3,30,16.220000000000002,14.196666666666667,1.9003333333333328,74.76666666666667,456545
2011-09-01,2011-09-30,Schleswig-Holstein,0,3,30,14.4,19.306666666666665,3.23,86.8,162014
2011-09-01,2011-09-30,Thuringen,0,3,30,15.033333333333331,13.666666666666666,1.9563333333333333,76.66666666666667,527936
2011-10-01,2011-10-31,Baden-Wurttemberg,0,3,31,9.916129032258066,12.25483870967742,2.508387096774193,82.74193548387096,1352564
2011-10-01,2011-10-31,Bayern,1,3,31,6.30967741935484,11.351612903225805,4.2303225806451605,83.16129032258064,2487176
2011-10-01,2011-10-31,Berlin,0,3,31,10.267741935483867,17.490322580645163,1.235483870967742,80.48387096774194,15752
2011-10-01,2011-10-31,Brandenburg,2,3,31,10.074193548387097,17.458064516129028,1.2580645161290325,81.61290322580645,1030796
2011-10-01,2011-10-31,Bremen,0,3,31,10.05483870967742,19.764516129032256,1.7096774193548387,86.7741935483871,461
2011-10-01,2011-10-31,Hamburg,0,3,31,9.767741935483873,18.73548387096774,1.110967741935484,86.90322580645162,4016
2011-10-01,2011-10-31,Hessen,1,3,31,10.000000000000002,11.403225806451612,2.120967741935484,82.38709677419355,839306
2011-10-01,2011-10-31,Mecklenburg-Vorpommern,2,3,31,9.851612903225808,21.5741935483871,0.9677419354838708,84.7741935483871,490225
2011-10-01,2011-10-31,Niedersachsen,1,3,31,9.574193548387097,19.0258064516129,1.2967741935483874,86.51612903225806,1014470
2011-10-01,2011-10-31,Nordrhein-Westfalen,0,3,31,10.422580645161291,17.700000000000003,1.5541935483870966,85.96774193548387,849507
2011-10-01,2011-10-31,Rheinland-Pfalz,3,3,31,9.66451612903226,14.583870967741936,1.164516129032258,85.58064516129032,805440
2011-10-01,2011-10-31,Saarland,0,3,31,9.01290322580645,15.287096774193548,1.0516129032258066,85.61290322580645,85623
2011-10-01,2011-10-31,Sachsen,0,3,31,9.416129032258064,15.88064516129032,1.361290322580645,80.64516129032258,495184
2011-10-01,2011-10-31,Sachsen-Anhalt,0,3,31,10.180645161290322,17.332258064516132,0.9064516129032258,79.25806451612904,456545
2011-10-01,2011-10-31,Schleswig-Holstein,0,3,31,10.074193548387097,22.00645161290323,1.6716129032258067,85.61290322580645,162014
2011-10-01,2011-10-31,Thuringen,0,3,31,8.764516129032257,15.590322580645156,0.9409677419354836,82.38709677419355,527936
2011-11-01,2011-11-30,Baden-Wurttemberg,3,3,30,5.333333333333335,9.603333333333332,0.16,75.8,1352564
2011-11-01,2011-11-30,Bayern,2,3,30,3.296666666666667,10.54333333333333,0.0266666666666666,70.86666666666666,2487176
2011-11-01,2011-11-30,Berlin,0,3,30,4.5600000000000005,15.193333333333332,0.0066666666666666,84.36666666666666,15752
2011-11-01,2011-11-30,Brandenburg,1,3,30,4.15,15.656666666666666,0.02,84.96666666666667,1030796
2011-11-01,2011-11-30,Bremen,0,3,30,5.116666666666668,18.15666666666667,0.1333333333333333,87.56666666666666,461
2011-11-01,2011-11-30,Hamburg,0,3,30,4.8533333333333335,18.28333333333333,0.1633333333333333,89.36666666666666,4016
2011-11-01,2011-11-30,Hessen,0,3,30,5.52,9.636666666666663,0.0933333333333333,73.2,839306
2011-11-01,2011-11-30,Mecklenburg-Vorpommern,0,3,30,4.866666666666668,19.793333333333337,0.11,89.33333333333333,490225
2011-11-01,2011-11-30,Niedersachsen,2,3,30,4.406666666666667,18.12333333333333,0.0433333333333333,89.43333333333334,1014470
2011-11-01,2011-11-30,Nordrhein-Westfalen,1,3,30,6.636666666666668,16.023333333333337,0.2366666666666666,85.43333333333334,849507
2011-11-01,2011-11-30,Rheinland-Pfalz,4,3,30,5.173333333333334,10.946666666666667,0.23,84.5,805440
2011-11-01,2011-11-30,Saarland,0,3,30,4.713333333333333,11.273333333333335,0.3133333333333333,85.96666666666667,85623
2011-11-01,2011-11-30,Sachsen,3,3,30,3.7666666666666666,15.636666666666668,0.0033333333333333,81.66666666666667,495184
2011-11-01,2011-11-30,Sachsen-Anhalt,0,3,30,4.113333333333334,14.74333333333333,0.02,82.63333333333334,456545
2011-11-01,2011-11-30,Schleswig-Holstein,0,3,30,6.1933333333333325,21.423333333333336,0.2933333333333333,90.03333333333333,162014
2011-11-01,2011-11-30,Thuringen,0,3,30,3.286666666666666,11.393333333333333,0.0,84.2,527936
2011-12-01,2011-12-31,Baden-Wurttemberg,0,4,31,3.645161290322581,21.10322580645162,7.394193548387097,89.83870967741936,1352564
2011-12-01,2011-12-31,Bayern,0,4,31,-0.4032258064516129,14.238709677419356,4.835806451612903,85.7741935483871,2487176
2011-12-01,2011-12-31,Berlin,0,4,31,3.4193548387096766,23.570967741935483,2.4612903225806453,89.19354838709677,15752
2011-12-01,2011-12-31,Brandenburg,0,4,31,3.5129032258064514,26.17419354838709,2.587096774193548,89.12903225806451,1030796
2011-12-01,2011-12-31,Bremen,0,4,31,4.00967741935484,28.42903225806451,3.4096774193548387,92.0,461
2011-12-01,2011-12-31,Hamburg,0,4,31,3.6096774193548393,27.85483870967742,3.941290322580645,92.29032258064515,4016
2011-12-01,2011-12-31,Hessen,0,4,31,3.6935483870967736,20.5258064516129,6.5935483870967735,89.80645161290323,839306
2011-12-01,2011-12-31,Mecklenburg-Vorpommern,0,4,31,3.706451612903226,31.545161290322586,2.915483870967741,91.03225806451611,490225
2011-12-01,2011-12-31,Niedersachsen,1,4,31,3.574193548387097,28.36451612903226,2.911290322580645,92.0,1014470
2011-12-01,2011-12-31,Nordrhein-Westfalen,0,4,31,4.119354838709678,27.62258064516129,4.650645161290322,92.35483870967742,849507
2011-12-01,2011-12-31,Rheinland-Pfalz,0,4,31,3.738709677419355,22.006451612903223,6.1,92.7741935483871,805440
2011-12-01,2011-12-31,Saarland,0,4,31,3.15483870967742,22.345161290322583,7.259677419354837,94.12903225806453,85623
2011-12-01,2011-12-31,Sachsen,0,4,31,2.783870967741936,24.10322580645161,2.2109677419354843,87.48387096774194,495184
2011-12-01,2011-12-31,Sachsen-Anhalt,0,4,31,3.558064516129032,26.36129032258064,2.045806451612904,86.90322580645162,456545
2011-12-01,2011-12-31,Schleswig-Holstein,0,4,31,4.545161290322581,30.8967741935484,3.012903225806452,87.06451612903226,162014
2011-12-01,2011-12-31,Thuringen,1,4,31,2.5903225806451613,23.058064516129043,2.116129032258064,91.12903225806453,527936
